NOTE	65	22.553572	0.460000	0.000000
NOTE	66	22.607144	0.540000	0.000000
NOTE	67	22.660716	0.620000	0.000000
NOTE	68	22.714287	0.700000	0.000000
NOTE	69	22.714287	0.700000	0.000000
NOTE	70	22.767859	0.780000	0.000000
NOTE	71	22.821431	0.840000	0.000000
NOTE	72	22.875001	0.880000	0.000000
NOTE	73	22.935725	0.900000	0.000000
NOTE	74	22.982144	0.400000	0.000000
NOTE	75	22.982144	0.900000	0.000000
NOTE	76	23.357143	0.600000	0.000000
NOTE	77	23.410714	0.200000	0.000000
NOTE	78	23.464287	0.500000	0.000000
NOTE	79	23.517857	0.600000	0.000000
NOTE	80	23.785716	0.300000	0.000000
NOTE	81	23.839286	0.800000	0.000000
NOTE	82	23.839287	0.400000	0.000000
NOTE	83	23.892859	0.300000	0.000000
NOTE	84	24.160716	0.600000	0.000000
NOTE	85	24.214286	0.500000	0.000000
NOTE	86	24.214286	0.200000	0.000000
NOTE	87	24.267857	0.600000	0.000000
NOTE	88	24.642857	0.400000	0.000000
NOTE	89	24.696429	0.500000	0.000000
NOTE	90	24.696429	0.800000	0.000000
NOTE	91	24.750001	0.400000	0.000000
NOTE	92	25.071429	0.700000	0.000000
NOTE	93	25.071430	0.300000	0.000000
NOTE	94	25.125001	0.600000	0.000000
NOTE	95	25.178572	0.700000	0.000000
NOTE	96	25.178572	0.700000	0.160715
NOTE	97	25.500001	0.700000	0.000000
NOTE	98	25.500001	0.100000	0.000000
NOTE	99	25.553572	0.200000	0.000000
NOTE	100	25.607144	0.100000	0.000000
NOTE	101	25.928572	0.400000	0.000000
NOTE	102	25.928573	0.900000	0.000000
NOTE	103	25.982144	0.800000	0.000000
NOTE	104	26.035716	0.900000	0.000000
NOTE	105	26.089287	0.900000	0.107143
NOTE	106	26.357144	0.700000	0.000000
NOTE	107	26.357145	0.200000	0.000000
NOTE	108	26.410716	0.300000	0.000000
NOTE	109	26.464287	0.200000	0.000000
NOTE	110	26.464287	0.200000	0.107142
NOTE	111	26.678572	0.500000	0.257143
NOTE	112	26.785715	0.900000	0.000000
NOTE	113	26.839287	0.800000	0.000000
NOTE	114	26.892859	0.900000	0.000000
NOTE	115	27.221441	0.100000	0.000000
NOTE	116	27.221442	0.350000	0.000000
NOTE	117	27.285715	0.200000	0.000000
NOTE	118	27.321430	0.100000	0.000000
NOTE	119	27.650013	0.500000	0.000000
NOTE	120	28.078584	0.600000	0.000000
NOTE	121	28.507156	0.700000	0.000000
NOTE	122	28.660716	0.500000	0.000000
NOTE	123	28.714287	0.600000	0.000000
NOTE	124	28.767859	0.700000	0.000000
NOTE	125	28.821431	0.300000	0.000000
NOTE	126	28.875001	0.400000	0.000000
NOTE	127	28.935729	0.500000	0.000000
NOTE	128	29.035716	0.100000	0.000000
NOTE	129	29.089287	0.200000	0.000000
NOTE	130	29.141860	0.300000	0.000000
NOTE	131	29.143857	0.600000	0.000000
NOTE	132	29.196431	0.700000	0.000000
NOTE	133	29.250003	0.800000	0.000000
NOTE	134	29.410716	0.400000	0.000000
NOTE	135	29.464287	0.500000	0.000000
NOTE	136	29.517859	0.600000	0.000000
NOTE	137	29.775716	0.800000	0.000000
NOTE	138	29.785716	0.800000	0.000000
NOTE	139	29.839287	0.800000	0.000000
NOTE	140	29.892859	0.800000	0.000000
NOTE	141	29.928574	0.750000	0.000000
NOTE	142	29.964287	0.700000	0.000000
NOTE	143	29.999001	0.600000	0.000000
NOTE	144	30.160715	0.600000	0.257143
NOTE	145	30.642857	0.900000	0.214286
NOTE	146	30.642857	0.500000	0.000000
NOTE	147	30.696427	0.500000	0.000000
NOTE	148	30.749999	0.500000	0.000000
NOTE	149	30.803572	0.500000	0.000000
NOTE	150	30.856145	0.400000	0.000000
NOTE	151	30.857144	0.700000	0.257143
NOTE	152	30.857144	0.300000	0.000000
NOTE	153	30.910714	0.200000	0.000000
NOTE	154	30.964287	0.200000	0.000000
NOTE	155	31.017859	0.200000	0.000000
NOTE	156	31.078585	0.200000	0.000000
NOTE	157	31.500001	0.400000	0.000000
NOTE	158	31.507158	0.600000	0.000000
NOTE	159	31.607144	0.400000	0.000000
NOTE	160	31.714287	0.600000	0.000000
NOTE	161	31.714287	0.400000	0.000000
NOTE	162	31.982145	0.500000	0.160713
NOTE	163	32.142859	0.500000	0.000000
NOTE	164	32.196429	0.470000	0.000000
NOTE	165	32.250003	0.400000	0.000000
NOTE	166	32.303573	0.700000	0.160715
NOTE	167	32.464287	0.700000	0.000000
NOTE	168	32.517859	0.670000	0.000000
NOTE	169	32.572428	0.600000	0.000000
NOTE	170	32.785716	0.100000	0.000000
NOTE	171	32.946429	0.500000	0.000000
NOTE	172	32.999999	0.400000	0.000000
NOTE	173	33.053572	0.500000	0.000000
NOTE	174	33.053572	0.500000	0.000000
NOTE	175	33.107142	0.400000	0.000000
NOTE	176	33.160715	0.500000	0.000000
NOTE	177	33.160716	0.500000	0.000000
NOTE	178	33.221446	0.400000	0.000000
NOTE	179	33.267859	0.500000	0.000000
NOTE	180	33.267859	0.500000	0.000000
NOTE	181	33.321429	0.400000	0.000000
NOTE	182	33.482142	0.500000	0.000000
NOTE	183	33.482144	0.600000	0.000000
NOTE	184	33.535716	0.700000	0.000000
NOTE	185	33.750001	0.800000	0.000000
NOTE	186	33.857142	0.800000	0.000000
NOTE	187	33.910716	0.300000	0.160715
NOTE	188	34.178572	0.500000	0.000000
NOTE	189	34.284716	0.500000	0.000000
NOTE	190	34.500001	0.600000	0.285714
NOTE	191	34.785716	0.700000	0.000000
NOTE	192	34.928573	0.500000	0.214285
NOTE	193	35.196431	0.700000	0.000000
NOTE	194	35.410716	0.300000	0.589285
NOTE	195	36.214288	0.700000	0.000000
NOTE	196	36.267859	0.600000	0.000000
NOTE	197	36.428574	0.700000	0.000000
NOTE	198	36.482146	0.600000	0.000000
NOTE	199	36.642859	0.700000	0.000000
NOTE	200	36.696433	0.600000	0.000000
NOTE	201	36.750003	0.500000	0.000000
NOTE	202	36.803572	0.400000	0.000000
NOTE	203	36.858142	0.300000	0.000000
NOTE	204	37.071429	0.800000	0.642858
NOTE	205	37.071429	0.800000	0.000000
NOTE	206	38.785716	0.700000	0.642856
NOTE	207	38.785716	0.700000	0.000000
NOTE	208	40.500003	0.600000	0.642855
NOTE	209	40.500003	0.600000	0.000000
NOTE	210	42.214289	0.500000	0.642854
NOTE	211	42.214289	0.500000	0.000000
NOTE	212	43.928572	0.400000	0.642857
NOTE	213	43.928572	0.400000	0.000000
NOTE	214	45.642859	0.300000	0.642856
NOTE	215	45.642859	0.300000	0.000000
NOTE	216	47.357146	0.200000	0.642855
NOTE	217	47.357146	0.200000	0.000000
NOTE	218	49.071433	0.100000	0.642854
NOTE	219	49.071433	0.100000	0.000000
NOTE	220	50.765715	0.900000	0.000000
NOTE	221	50.785715	0.900000	0.000000
NOTE	222	50.785715	0.900000	0.000000
NOTE	223	50.785715	0.900000	0.000000
NOTE	224	50.785715	0.900000	0.000000
NOTE	225	50.785715	0.900000	0.000000
NOTE	226	50.785715	0.900000	0.000000
NOTE	227	50.785716	0.900000	0.000000
NOTE	228	50.785717	0.900000	0.000000
NOTE	229	51.267858	0.600000	0.000000
NOTE	230	51.428572	0.800000	0.000000
NOTE	231	51.428572	0.400000	0.000000
NOTE	232	51.750003	0.700000	0.000000
NOTE	233	51.857142	0.400000	0.000000
NOTE	234	52.071429	0.200000	0.000000
NOTE	235	52.507171	0.600000	0.000000
NOTE	236	52.935743	0.700000	0.000000
NOTE	237	53.035716	0.400000	0.000000
NOTE	238	53.143859	0.500000	0.000000
NOTE	239	53.364314	0.600000	0.000000
NOTE	240	53.571429	0.600000	0.000000
NOTE	241	53.785716	0.400000	0.000000
NOTE	242	54.214289	0.200000	0.000000
NOTE	243	54.642859	0.400000	0.000000
NOTE	244	55.071433	0.200000	0.000000
NOTE	245	55.285716	0.480000	0.000000
NOTE	246	55.500003	0.200000	0.000000
NOTE	247	55.928572	0.500000	0.000000
NOTE	248	56.364317	0.500000	0.000000
NOTE	249	56.464286	0.100000	0.000000
NOTE	250	56.570430	0.300000	0.000000
NOTE	251	56.785716	0.200000	0.000000
NOTE	252	57.000000	0.300000	0.000000
NOTE	253	57.214286	0.400000	0.000000
NOTE	254	57.642859	0.300000	0.000000
NOTE	255	57.642859	0.700000	0.642856
NOTE	256	58.767859	0.500000	0.000000
NOTE	257	59.035716	0.400000	0.000000
NOTE	258	59.141860	0.300000	0.000000
NOTE	259	59.141860	0.600000	0.000000
NOTE	260	59.357145	0.100000	0.000000
NOTE	261	59.410716	0.100000	0.000000
NOTE	262	59.464289	0.105000	0.000000
NOTE	263	59.517859	0.110000	0.000000
NOTE	264	59.571429	0.120000	0.000000
NOTE	265	59.625003	0.140000	0.000000
NOTE	266	59.678572	0.180000	0.000000
NOTE	267	59.732146	0.250000	0.000000
NOTE	268	59.785716	0.320000	0.000000
NOTE	269	59.839289	0.400000	0.000000
NOTE	270	59.892859	0.500000	0.000000
NOTE	271	59.892859	0.800000	0.000000
NOTE	272	59.946429	0.600000	0.000000
NOTE	273	59.999003	0.700000	0.000000
NOTE	274	60.000002	0.900000	0.000000
NOTE	275	60.107145	1.000000	0.000000
NOTE	276	61.071432	0.500000	0.642855
NOTE	277	61.078605	0.700000	0.000000
NOTE	278	61.507177	0.800000	0.000000
NOTE	279	61.714289	0.900000	0.000000
NOTE	280	61.715285	0.200000	0.481146
NOTE	281	61.928572	1.000000	0.000000
NOTE	282	62.196429	0.300000	0.375000
NOTE	283	62.357142	0.900000	0.000000
NOTE	284	62.570430	0.400000	0.000000
NOTE	285	62.678569	0.500000	0.000000
NOTE	286	62.732138	0.400000	0.000000
NOTE	287	62.792891	0.500000	0.000000
NOTE	288	62.839282	0.600000	0.000000
NOTE	289	62.892859	0.600000	0.000000
NOTE	290	62.946429	0.600000	0.000000
NOTE	291	62.999995	0.600000	0.000000
NOTE	292	63.053572	0.600000	0.000000
NOTE	293	63.107138	0.800000	0.000000
NOTE	294	63.267858	0.800000	0.000000
NOTE	295	63.427573	0.700000	0.000000
NOTE	296	63.642859	0.600000	0.000000
NOTE	297	63.857144	0.300000	0.000000
NOTE	298	63.910716	0.400000	0.000000
NOTE	299	63.964282	0.300000	0.000000
NOTE	300	64.017855	0.400000	0.000000
NOTE	301	64.078608	0.600000	0.000000
NOTE	302	64.078608	0.300000	0.000000
NOTE	303	64.124999	0.400000	0.000000
NOTE	304	64.178572	0.300000	0.000000
NOTE	305	64.232138	0.400000	0.000000
NOTE	306	64.285712	0.300000	0.000000
NOTE	307	64.485998	0.100000	0.000000
NOTE	308	64.499998	0.800000	4.428567
NOTE	309	64.499998	0.100000	0.000000
NOTE	310	64.499999	0.800000	0.000000
NOTE	311	64.499999	0.800000	0.000000
NOTE	312	64.935751	0.400000	0.000000
NOTE	313	65.364122	0.300000	0.000000
NOTE	314	65.571431	0.100000	0.000000
NOTE	315	65.785712	0.400000	0.000000
NOTE	316	66.221466	0.100000	0.000000
NOTE	317	66.650037	0.100000	0.000000
NOTE	318	66.749999	0.200000	0.000000
NOTE	319	66.964278	0.400000	0.321427
NOTE	320	67.285712	0.300000	0.000000
NOTE	321	67.499799	0.300000	0.000000
NOTE	322	67.499800	0.300000	0.000000
NOTE	323	67.607138	0.200000	0.000000
NOTE	324	67.928572	0.500000	0.000000
NOTE	325	68.364324	0.500000	0.000000
NOTE	326	68.785712	0.300000	0.000000
NOTE	327	68.928565	0.800000	0.000000
NOTE	328	68.999999	0.100000	0.000000
NOTE	329	69.214286	0.600000	0.000000
NOTE	330	69.650038	0.400000	0.000000
NOTE	331	69.650038	0.400000	0.257143
NOTE	332	69.964286	0.100000	0.000000
NOTE	333	70.071433	0.300000	0.000000
NOTE	334	70.232146	0.400000	0.000000
NOTE	335	70.499999	0.700000	0.000000
NOTE	336	70.660712	0.500000	0.000000
NOTE	337	70.928569	0.800000	0.000000
NOTE	338	71.357145	0.700000	0.000000
NOTE	339	71.357146	0.900000	0.000000
NOTE	340	71.357146	0.700000	0.000000
NOTE	341	71.464278	0.780000	0.000000
NOTE	342	71.571425	0.830000	0.000000
NOTE	343	71.678565	0.830000	0.000000
NOTE	344	71.785712	0.800000	0.000000
NOTE	345	71.839278	0.750000	0.000000
NOTE	346	71.892852	0.680000	0.000000
NOTE	347	71.946425	0.600000	0.000000
NOTE	348	71.998999	0.500000	0.000000
NOTE	349	72.214284	0.500000	0.257143
NOTE	350	72.214284	0.800000	0.257143
NOTE	351	72.482142	0.300000	0.375002
NOTE	352	72.482142	0.600000	0.375002
NOTE	353	72.910717	0.200000	0.214279
NOTE	354	73.078613	0.400000	0.000000
NOTE	355	73.507185	0.300000	0.000000
NOTE	356	73.660717	0.100000	0.000000
NOTE	357	73.935756	0.200000	0.000000
NOTE	358	74.142857	0.400000	0.000000
NOTE	359	74.196428	0.400000	0.000000
NOTE	360	74.249999	0.410000	0.000000
NOTE	361	74.303572	0.430000	0.000000
NOTE	362	74.329715	0.460000	0.000000
NOTE	363	74.357146	0.500000	0.000000
NOTE	364	74.364325	0.500000	0.000000
NOTE	365	74.410712	0.510000	0.000000
NOTE	366	74.464286	0.530000	0.000000
NOTE	367	74.517859	0.560000	0.000000
NOTE	368	74.538715	0.590000	0.000000
NOTE	369	74.570426	0.630000	0.000000
NOTE	370	74.571433	0.700000	0.257143
NOTE	371	74.792900	0.200000	0.000000
NOTE	372	75.221471	0.060000	0.000000
NOTE	373	75.428576	0.500000	0.000000
NOTE	374	75.642859	0.400000	0.000000
NOTE	375	75.803572	0.500000	0.214283
NOTE	376	76.017859	0.700000	0.214286
NOTE	377	76.285720	0.300000	0.321422
NOTE	378	76.446434	0.500000	0.000000
NOTE	379	76.821425	0.300000	0.000000
NOTE	380	76.928577	0.200000	0.000000
NOTE	381	77.089291	0.700000	0.000000
NOTE	382	77.364333	0.600000	0.000000
NOTE	383	77.517859	0.750000	0.000000
NOTE	384	77.792902	1.000000	0.000000
NOTE	385	78.107138	0.800000	0.000000
NOTE	386	78.268851	0.700000	0.257143
NOTE	387	78.268852	0.320000	0.000000
NOTE	388	78.322425	0.260000	0.000000
NOTE	389	78.375999	0.240000	0.000000
NOTE	390	78.429572	0.240000	0.000000
NOTE	391	78.483138	0.270000	0.000000
NOTE	392	78.536712	0.300000	0.000000
NOTE	393	78.589286	0.600000	0.257143
NOTE	394	78.589286	0.200000	0.000000
NOTE	395	78.642859	0.150000	0.000000
NOTE	396	78.696425	0.120000	0.000000
NOTE	397	78.749999	0.120000	0.000000
NOTE	398	78.803572	0.150000	0.000000
NOTE	399	78.857138	0.180000	0.000000
NOTE	400	78.857146	0.400000	0.257143
NOTE	401	78.858146	0.700000	0.000000
NOTE	402	78.911712	0.750000	0.000000
NOTE	403	78.965278	0.780000	0.000000
NOTE	404	79.018852	0.780000	0.000000
NOTE	405	79.072433	0.750000	0.000000
NOTE	406	79.126006	0.720000	0.000000
NOTE	407	79.178565	0.500000	0.267862
NOTE	408	79.178565	0.800000	0.000000
NOTE	409	79.232138	0.850000	0.000000
NOTE	410	79.285712	0.880000	0.000000
NOTE	411	79.339278	0.880000	0.000000
NOTE	412	79.392859	0.850000	0.000000
NOTE	413	79.446425	0.820000	0.000000
NOTE	414	79.499999	0.900000	0.000000
NOTE	415	79.553565	0.950000	0.000000
NOTE	416	79.607138	0.980000	0.000000
NOTE	417	79.660712	0.950000	0.000000
NOTE	418	79.713286	0.920000	0.000000
NOTE	419	79.857146	0.350000	0.321424
NOTE	420	80.285714	0.350000	0.285715
NOTE	421	80.821433	0.600000	0.250005
NOTE	422	81.178565	0.600000	0.250005
NOTE	423	81.571430	0.350000	0.000000
NOTE	424	81.678572	0.250000	0.257143
NOTE	425	81.999999	0.400000	0.285714
NOTE	426	82.285720	0.700000	0.000000
NOTE	427	82.499999	0.600000	0.285706
NOTE	428	82.857138	0.700000	0.285710
NOTE	429	83.392852	0.400000	0.000000
NOTE	430	83.392852	0.600000	0.000000
NOTE	431	83.821425	0.250000	0.000000
NOTE	432	83.821431	0.750000	0.000000
NOTE	433	84.249999	0.150000	0.000000
NOTE	434	84.249999	0.850000	0.000000
NOTE	435	84.892852	0.400000	0.000000
NOTE	436	85.107138	0.400000	0.535710
NOTE	437	85.749999	0.600000	0.178571
NOTE	438	85.964286	0.700000	0.428570
NOTE	439	86.714290	0.500000	0.000000
NOTE	440	88.499999	0.500000	0.000000
NOTE	441	89.143859	0.500000	0.000000
NOTE	442	89.357138	0.500000	0.000000
NOTE	443	90.035712	0.500000	0.000000
NOTE	444	91.935768	0.500000	0.000000
LINK 98 99 100
LINK 92 94 95
LINK 88 89 91
LINK 84 85 87
LINK 80 82 83
LINK 76 78 79
LINK 7 9
LINK 60 61 62 63 64 65 66 67 68 69 70 71 72 73 75
LINK 52 53 54 55 56 57 58 59
LINK 414 415 416 417 418
LINK 408 409 410 411 412 413
LINK 401 402 403 404 405 406
LINK 4 6
LINK 394 395 396 397 398 399
LINK 387 388 389 390 391 392
LINK 38 39
LINK 364 365 366 367 368 369
LINK 358 359 360 361 362 363
LINK 340 341 342 343 344 345 346 347 348
LINK 322 323
LINK 309 327
LINK 30 33
LINK 297 298 299 300 302 303 304 305 306 311
LINK 284 285 286 287 288 289 290 291 292
LINK 28 31
LINK 260 261 262 263 264 265 266 267 268 269 270 272 273
LINK 257 258
LINK 22 24 25 27
LINK 219 226
LINK 217 220
LINK 215 225
LINK 213 224
LINK 211 223
LINK 209 222
LINK 207 221
LINK 205 228
LINK 201 202 203
LINK 199 200
LINK 197 198
LINK 195 196
LINK 19 21
LINK 183 184
LINK 171 172 173 174 175 176 177 178 179 180 181 182
LINK 167 168 169
LINK 163 164 165
LINK 16 18
LINK 157 159 161
LINK 152 153 154 155 156
LINK 146 147 148 149 150
LINK 138 139 140 141 142 143
LINK 134 135 136
LINK 131 132 133
LINK 128 129 130
LINK 125 126 127
LINK 122 123 124
LINK 115 117 118
LINK 112 113 114
LINK 12 15
LINK 107 108 109
LINK 102 103 104
LINK 10 13
LINK 1 3
